589210,Yongan,CSWD,25.97,117.35,/asia_wmo_region_2/CHN/CHN_Fujian.Yongan.589210_CSWD/CHN_Fujian.Yongan.589210_CSWD.zip,doe
524180,Dunhuang,CSWD,40.15,94.68,/asia_wmo_region_2/CHN/CHN_Gansu.Dunhuang.524180_CSWD/CHN_Gansu.Dunhuang.524180_CSWD.zip,doe
560800,Hezuo,CSWD,35,102.9,/asia_wmo_region_2/CHN/CHN_Gansu.Hezuo.560800_CSWD/CHN_Gansu.Hezuo.560800_CSWD.zip,doe
525330,Jiuquan,CSWD,39.77,98.48,/asia_wmo_region_2/CHN/CHN_Gansu.Jiuquan.525330_CSWD/CHN_Gansu.Jiuquan.525330_CSWD.zip,doe
528890,Lanzhou,CSWD,36.05,103.88,/asia_wmo_region_2/CHN/CHN_Gansu.Lanzhou.528890_CSWD/CHN_Gansu.Lanzhou.528890_CSWD.zip,doe
528890,LANZHOU,IWEC,36.05,103.88,/asia_wmo_region_2/CHN/CHN_Gansu.Lanzhou.528890_IWEC/CHN_Gansu.Lanzhou.528890_IWEC.zip,doe
528890,LANZHOU,SWERA,36.05,103.88,/asia_wmo_region_2/CHN/CHN_Gansu.Lanzhou.528890_SWERA/CHN_Gansu.Lanzhou.528890_SWERA.zip,doe
526810,Minqin,CSWD,38.63,103.08,/asia_wmo_region_2/CHN/CHN_Gansu.Minqin.526810_CSWD/CHN_Gansu.Minqin.526810_CSWD.zip,doe
526810,MINQIN,SWERA,38.77,103.1,/asia_wmo_region_2/CHN/CHN_Gansu.Minqin.526810_SWERA/CHN_Gansu.Minqin.526810_SWERA.zip,doe
560930,Minxian,CSWD,34.43,104.02,/asia_wmo_region_2/CHN/CHN_Gansu.Minxian.560930_CSWD/CHN_Gansu.Minxian.560930_CSWD.zip,doe
539150,Pingliang,CSWD,35.55,106.67,/asia_wmo_region_2/CHN/CHN_Gansu.Pingliang.539150_CSWD/CHN_Gansu.Pingliang.539150_CSWD.zip,doe
570060,Tianshui,CSWD,34.58,105.75,/asia_wmo_region_2/CHN/CHN_Gansu.Tianshui.570060_CSWD/CHN_Gansu.Tianshui.570060_CSWD.zip,doe
560960,Wudu,CSWD,33.4,104.92,/asia_wmo_region_2/CHN/CHN_Gansu.Wudu.560960_CSWD/CHN_Gansu.Wudu.560960_CSWD.zip,doe
