604030,Guelma,ISD-TMYx,36.467,7.467,/WMO_Region_1_Africa/DZA_Algeria/GL_Guelma/DZA_GL_Guelma.604030_TMYx.2003-2017.zip,onebuilding
604030,Guelma,ISD-TMYx,36.467,7.467,/WMO_Region_1_Africa/DZA_Algeria/GL_Guelma/DZA_GL_Guelma.604030_TMYx.zip,onebuilding
605660,Ghardaia Noumerat Zakaria AP,ISD-TMYx,32.384,3.794,/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.2003-2017.zip,onebuilding
605900,Golea AP,ISD-TMYx,30.571,2.86,/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Golea.AP.605900_TMYx.2003-2017.zip,onebuilding
605900,Golea AP,ISD-TMYx,30.571,2.86,/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Golea.AP.605900_TMYx.zip,onebuilding
605660,Ghardaia Noumerat Zakaria AP,ISD-TMYx,32.384,3.794,/WMO_Region_1_Africa/DZA_Algeria/GR_Ghardaia/DZA_GR_Ghardaia-Noumerat-Zakaria.AP.605660_TMYx.zip,onebuilding
606770,Afara,ISD-TMYx,25.333,7.8,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Afara.606770_TMYx.2003-2017.zip,onebuilding
606110,In Amenas Zarzaitine AP,ISD-TMYx,28.052,9.643,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.2003-2017.zip,onebuilding
606390,Tin Fouye AP,ISD-TMYx,28.433,7.55,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tin.Fouye.AP.606390_TMYx.2003-2017.zip,onebuilding
606770,Afara,ISD-TMYx,25.333,7.8,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Afara.606770_TMYx.zip,onebuilding
606110,In Amenas Zarzaitine AP,ISD-TMYx,28.052,9.643,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_In.Amenas-Zarzaitine.AP.606110_TMYx.zip,onebuilding
606390,Tin Fouye AP,ISD-TMYx,28.433,7.55,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tin.Fouye.AP.606390_TMYx.zip,onebuilding
606400,Illizi Takhamalt AP,ISD-TMYx,26.724,8.623,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Illizi-Takhamalt.AP.606400_TMYx.2003-2017.zip,onebuilding
606620,Tassili n Ajjer Natl Park,ISD-TMYx,25.817,8.183,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.2003-2017.zip,onebuilding
606700,Tiska Djanet AP,ISD-TMYx,24.293,9.452,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tiska.Djanet.AP.606700_TMYx.2003-2017.zip,onebuilding
606400,Illizi Takhamalt AP,ISD-TMYx,26.724,8.623,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Illizi-Takhamalt.AP.606400_TMYx.zip,onebuilding
606620,Tassili n Ajjer Natl Park,ISD-TMYx,25.817,8.183,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tassili.n-Ajjer.Natl.Park.606620_TMYx.zip,onebuilding
606700,Tiska Djanet AP,ISD-TMYx,24.293,9.452,/WMO_Region_1_Africa/DZA_Algeria/IL_Illizi/DZA_IL_Tiska.Djanet.AP.606700_TMYx.zip,onebuilding
603510,Jijel Abbas AP,ISD-TMYx,36.795,5.874,/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel-Abbas.AP.603510_TMYx.2003-2017.zip,onebuilding
603530,Jijel Port,ISD-TMYx,36.817,5.883,/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel.Port.603530_TMYx.2003-2017.zip,onebuilding
603530,Jijel Port,ISD-TMYx,36.817,5.883,/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel.Port.603530_TMYx.zip,onebuilding
603510,Jijel Abbas AP,ISD-TMYx,36.795,5.874,/WMO_Region_1_Africa/DZA_Algeria/JJ_Jijel/DZA_JJ_Jijel-Abbas.AP.603510_TMYx.zip,onebuilding
605630,Hassi R-Mel,ISD-TMYx,32.933,3.283,/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Hassi.R-Mel.605630_TMYx.2003-2017.zip,onebuilding
604591,Hassi R-Mel AP,ISD-TMYx,32.917,3.3,/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Hassi.R-Mel.AP.604591_TMYx.2003-2017.zip,onebuilding
605450,Laghouat Medeghri AP,ISD-TMYx,33.764,2.927,/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Laghouat-Medeghri.AP.605450_TMYx.2003-2017.zip,onebuilding
605630,Hassi R-Mel,ISD-TMYx,32.933,3.283,/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Hassi.R-Mel.605630_TMYx.zip,onebuilding
604591,Hassi R-Mel AP,ISD-TMYx,32.917,3.3,/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Hassi.R-Mel.AP.604591_TMYx.zip,onebuilding
605450,Laghouat Medeghri AP,ISD-TMYx,33.764,2.927,/WMO_Region_1_Africa/DZA_Algeria/LG_Laghouat/DZA_LG_Laghouat-Medeghri.AP.605450_TMYx.zip,onebuilding
605070,Ghriss AP,ISD-TMYx,35.208,0.147,/WMO_Region_1_Africa/DZA_Algeria/MC_Mascara/DZA_MC_Ghriss.AP.605070_TMYx.2003-2017.zip,onebuilding
605070,Ghriss AP,ISD-TMYx,35.208,0.147,/WMO_Region_1_Africa/DZA_Algeria/MC_Mascara/DZA_MC_Ghriss.AP.605070_TMYx.zip,onebuilding
